OID_,Value,Count,,72,,72
1,72,1,,80,,80
2,80,3,,80,,80
5,81,2,,80,,80
7,82,2,,81,,81
9,83,7,,81,,81
16,84,10,,82,,82
26,85,5,,82,,82
31,86,8,,83,,83
39,87,8,,83,,83
47,88,14,,83,,83
61,89,15,,83,,83
76,90,11,,83,,83
87,91,19,,83,,83
106,92,13,,83,,83
119,93,21,,84,,84
140,94,17,,84,,84
157,95,20,,84,,84
177,96,24,,84,,84
201,97,25,,84,,84
226,98,23,,84,,84
249,99,23,,84,,84
272,100,26,,84,,84
298,101,22,,84,,84
320,102,10,,84,,84
330,103,16,,85,,85
346,104,10,,85,,85
356,105,14,,85,,85
370,106,11,,85,,85
381,107,9,,85,,85
390,108,8,,86,,86
398,109,10,,86,,86
408,110,10,,86,,86
418,111,17,,86,,86
435,112,7,,86,,86
442,113,6,,86,,86
448,114,5,,86,,86
453,115,3,,86,,86
456,116,7,,87,,87
463,117,5,,87,,87
468,118,10,,87,,87
478,119,5,,87,,87
483,120,5,,87,,87
488,121,5,,87,,87
493,122,2,,87,,87
495,123,4,,87,,87
499,124,5,,88,,88
504,125,7,,88,,88
511,126,8,,88,,88
519,127,5,,88,,88
524,128,6,,88,,88
530,129,5,,88,,88
535,130,8,,88,,88
543,131,6,,88,,88
549,132,7,,88,,88
556,133,3,,88,,88
559,134,5,,88,,88
564,135,1,,88,,88
565,136,7,,88,,88
572,137,7,,88,,88
579,138,3,,89,,89
582,139,8,,89,,89
590,140,6,,89,,89
596,141,4,,89,,89
600,142,4,,89,,89
604,143,3,,89,,89
607,144,4,,89,,89
611,145,7,,89,,89
618,146,3,,89,,89
621,147,5,,89,,89
626,148,6,,89,,89
632,149,10,,89,,89
642,150,9,,89,,89
651,151,7,,89,,89
658,152,11,,89,,89
669,153,16,,90,,90
685,154,20,,90,,90
705,155,10,,90,,90
715,156,25,,90,,90
740,157,23,,90,,90
763,158,19,,90,,90
782,159,20,,90,,90
802,160,29,,90,,90
831,161,31,,90,,90
862,162,37,,90,,90
899,163,40,,90,,90
939,164,48,,91,,91
987,165,47,,91,,91
1034,166,46,,91,,91
1080,167,60,,91,,91
1140,168,54,,91,,91
1194,169,74,,91,,91
1268,170,65,,91,,91
1333,171,57,,91,,91
1390,172,69,,91,,91
1459,173,67,,91,,91
1526,174,53,,91,,91
1579,175,70,,91,,91
1649,176,50,,91,,91
1699,177,68,,91,,91
1767,178,60,,91,,91
1827,179,55,,91,,91
1882,180,57,,91,,91
1939,181,52,,91,,91
1991,182,42,,91,,91
2033,183,46,,92,,92
2079,184,32,,92,,92
2111,185,38,,92,,92
2149,186,26,,92,,92
2175,187,33,,92,,92
2208,188,28,,92,,92
2236,189,24,,92,,92
2260,190,19,,92,,92
2279,191,19,,92,,92
2298,192,17,,92,,92
2315,193,19,,92,,92
2334,194,17,,92,,92
2351,195,13,,92,,92
2364,196,6,,93,,93
2370,197,12,,93,,93
2382,198,16,,93,,93
2398,199,7,,93,,93
2405,200,7,,93,,93
2412,201,9,,93,,93
2421,202,10,,93,,93
2431,203,6,,93,,93
2437,204,7,,93,,93
2444,205,11,,93,,93
2455,206,5,,93,,93
2460,207,6,,93,,93
2466,208,6,,93,,93
2472,209,9,,93,,93
2481,210,4,,93,,93
2485,211,8,,93,,93
2493,212,8,,93,,93
2501,213,6,,93,,93
2507,214,4,,93,,93
2511,215,5,,93,,93
2516,216,9,,93,,93
2525,217,15,,94,,94
2540,218,10,,94,,94
2550,219,10,,94,,94
2560,220,13,,94,,94
2573,221,13,,94,,94
2586,222,19,,94,,94
2605,223,20,,94,,94
2625,224,23,,94,,94
2648,225,35,,94,,94
2683,226,39,,94,,94
2722,227,44,,94,,94
2766,228,53,,94,,94
2819,229,53,,94,,94
2872,230,41,,94,,94
2913,231,59,,94,,94
2972,232,60,,94,,94
3032,233,88,,94,,94
3120,234,77,,95,,95
3197,235,72,,95,,95
3269,236,90,,95,,95
3359,237,88,,95,,95
3447,238,106,,95,,95
3553,239,95,,95,,95
3648,240,100,,95,,95
3748,241,98,,95,,95
3846,242,111,,95,,95
3957,243,94,,95,,95
4051,244,82,,95,,95
4133,245,107,,95,,95
4240,246,112,,95,,95
4352,247,86,,95,,95
4438,248,81,,95,,95
4519,249,78,,95,,95
4597,250,88,,95,,95
4685,251,86,,95,,95
4771,252,94,,95,,95
4865,253,104,,95,,95
4969,254,94,,96,,96
5063,255,110,,96,,96
5173,256,121,,96,,96
5294,257,107,,96,,96
5401,258,130,,96,,96
5531,259,143,,96,,96
5674,260,161,,96,,96
5835,261,146,,96,,96
5981,262,153,,96,,96
6134,263,181,,96,,96
6315,264,158,,96,,96
6473,265,191,,96,,96
6664,266,192,,96,,96
6856,267,211,,96,,96
7067,268,237,,96,,96
7304,269,208,,96,,96
7512,270,241,,96,,96
7753,271,248,,96,,96
8001,272,242,,96,,96
8243,273,227,,96,,96
8470,274,220,,96,,96
8690,275,233,,96,,96
8923,276,241,,96,,96
9164,277,233,,96,,96
9397,278,230,,97,,97
9627,279,260,,97,,97
9887,280,217,,97,,97
10104,281,210,,97,,97
10314,282,214,,97,,97
10528,283,225,,97,,97
10753,284,226,,97,,97
10979,285,191,,97,,97
11170,286,192,,97,,97
11362,287,151,,97,,97
11513,288,164,,97,,97
11677,289,149,,97,,97
11826,290,142,,97,,97
11968,291,121,,97,,97
12089,292,103,,97,,97
12192,293,106,,97,,97
12298,294,98,,97,,97
12396,295,84,,97,,97
12480,296,76,,97,,97
12556,297,57,,97,,97
12613,298,44,,97,,97
12657,299,46,,97,,97
12703,300,38,,97,,97
12741,301,34,,97,,97
12775,302,33,,97,,97
12808,303,20,,98,,98
12828,304,14,,98,,98
12842,305,14,,98,,98
12856,306,14,,98,,98
12870,307,8,,98,,98
12878,308,4,,98,,98
12882,309,4,,98,,98
12886,310,8,,98,,98
12894,311,2,,98,,98
12896,312,4,,98,,98
12900,313,2,,98,,98
12902,314,3,,98,,98
12905,322,1,,98,,98
12906,326,1,,98,,98
12907,327,1,,98,,98
12908,351,1,,98,,98
,,,,98,,98
,,,,98,,98
,,,,98,,98
,,,,98,,98
,,,,98,,98
,,,,98,,98
,,,,98,,98
,,,,99,,99
,,,,99,,99
,,,,99,,99
,,,,99,,99
,,,,99,,99
,,,,99,,99
,,,,99,,99
,,,,99,,99
,,,,99,,99
,,,,99,,99
,,,,99,,99
,,,,99,,99
,,,,99,,99
,,,,99,,99
,,,,99,,99
,,,,99,,99
,,,,99,,99
,,,,99,,99
,,,,99,,99
,,,,99,,99
,,,,99,,99
,,,,99,,99
,,,,99,,99
,,,,100,,100
,,,,100,,100
,,,,100,,100
,,,,100,,100
,,,,100,,100
,,,,100,,100
,,,,100,,100
,,,,100,,100
,,,,100,,100
,,,,100,,100
,,,,100,,100
,,,,100,,100
,,,,100,,100
,,,,100,,100
,,,,100,,100
,,,,100,,100
,,,,100,,100
,,,,100,,100
,,,,100,,100
,,,,100,,100
,,,,100,,100
,,,,100,,100
,,,,100,,100
,,,,100,,100
,,,,100,,100
,,,,100,,100
,,,,101,,101
,,,,101,,101
,,,,101,,101
,,,,101,,101
,,,,101,,101
,,,,101,,101
,,,,101,,101
,,,,101,,101
,,,,101,,101
,,,,101,,101
,,,,101,,101
,,,,101,,101
,,,,101,,101
,,,,101,,101
,,,,101,,101
,,,,101,,101
,,,,101,,101
,,,,101,,101
,,,,101,,101
,,,,101,,101
,,,,101,,101
,,,,101,,101
,,,,102,,102
,,,,102,,102
,,,,102,,102
,,,,102,,102
,,,,102,,102
,,,,102,,102
,,,,102,,102
,,,,102,,102
,,,,102,,102
,,,,102,,102
,,,,103,,103
,,,,103,,103
,,,,103,,103
,,,,103,,103
,,,,103,,103
,,,,103,,103
,,,,103,,103
,,,,103,,103
,,,,103,,103
,,,,103,,103
,,,,103,,103
,,,,103,,103
,,,,103,,103
,,,,103,,103
,,,,103,,103
,,,,103,,103
,,,,104,,104
,,,,104,,104
,,,,104,,104
,,,,104,,104
,,,,104,,104
,,,,104,,104
,,,,104,,104
,,,,104,,104
,,,,104,,104
,,,,104,,104
,,,,105,,105
,,,,105,,105
,,,,105,,105
,,,,105,,105
,,,,105,,105
,,,,105,,105
,,,,105,,105
,,,,105,,105
,,,,105,,105
,,,,105,,105
,,,,105,,105
,,,,105,,105
,,,,105,,105
,,,,105,,105
,,,,106,,106
,,,,106,,106
,,,,106,,106
,,,,106,,106
,,,,106,,106
,,,,106,,106
,,,,106,,106
,,,,106,,106
,,,,106,,106
,,,,106,,106
,,,,106,,106
,,,,107,,107
,,,,107,,107
,,,,107,,107
,,,,107,,107
,,,,107,,107
,,,,107,,107
,,,,107,,107
,,,,107,,107
,,,,107,,107
,,,,108,,108
,,,,108,,108
,,,,108,,108
,,,,108,,108
,,,,108,,108
,,,,108,,108
,,,,108,,108
,,,,108,,108
,,,,109,,109
,,,,109,,109
,,,,109,,109
,,,,109,,109
,,,,109,,109
,,,,109,,109
,,,,109,,109
,,,,109,,109
,,,,109,,109
,,,,109,,109
,,,,110,,110
,,,,110,,110
,,,,110,,110
,,,,110,,110
,,,,110,,110
,,,,110,,110
,,,,110,,110
,,,,110,,110
,,,,110,,110
,,,,110,,110
,,,,111,,111
,,,,111,,111
,,,,111,,111
,,,,111,,111
,,,,111,,111
,,,,111,,111
,,,,111,,111
,,,,111,,111
,,,,111,,111
,,,,111,,111
,,,,111,,111
,,,,111,,111
,,,,111,,111
,,,,111,,111
,,,,111,,111
,,,,111,,111
,,,,111,,111
,,,,112,,112
,,,,112,,112
,,,,112,,112
,,,,112,,112
,,,,112,,112
,,,,112,,112
,,,,112,,112
,,,,113,,113
,,,,113,,113
,,,,113,,113
,,,,113,,113
,,,,113,,113
,,,,113,,113
,,,,114,,114
,,,,114,,114
,,,,114,,114
,,,,114,,114
,,,,114,,114
,,,,115,,115
,,,,115,,115
,,,,115,,115
,,,,116,,116
,,,,116,,116
,,,,116,,116
,,,,116,,116
,,,,116,,116
,,,,116,,116
,,,,116,,116
,,,,117,,117
,,,,117,,117
,,,,117,,117
,,,,117,,117
,,,,117,,117
,,,,118,,118
,,,,118,,118
,,,,118,,118
,,,,118,,118
,,,,118,,118
,,,,118,,118
,,,,118,,118
,,,,118,,118
,,,,118,,118
,,,,118,,118
,,,,119,,119
,,,,119,,119
,,,,119,,119
,,,,119,,119
,,,,119,,119
,,,,120,,120
,,,,120,,120
,,,,120,,120
,,,,120,,120
,,,,120,,120
,,,,121,,121
,,,,121,,121
,,,,121,,121
,,,,121,,121
,,,,121,,121
,,,,122,,122
,,,,122,,122
,,,,123,,123
,,,,123,,123
,,,,123,,123
,,,,123,,123
,,,,124,,124
,,,,124,,124
,,,,124,,124
,,,,124,,124
,,,,124,,124
,,,,125,,125
,,,,125,,125
,,,,125,,125
,,,,125,,125
,,,,125,,125
,,,,125,,125
,,,,125,,125
,,,,126,,126
,,,,126,,126
,,,,126,,126
,,,,126,,126
,,,,126,,126
,,,,126,,126
,,,,126,,126
,,,,126,,126
,,,,127,,127
,,,,127,,127
,,,,127,,127
,,,,127,,127
,,,,127,,127
,,,,128,,128
,,,,128,,128
,,,,128,,128
,,,,128,,128
,,,,128,,128
,,,,128,,128
,,,,129,,129
,,,,129,,129
,,,,129,,129
,,,,129,,129
,,,,129,,129
,,,,130,,130
,,,,130,,130
,,,,130,,130
,,,,130,,130
,,,,130,,130
,,,,130,,130
,,,,130,,130
,,,,130,,130
,,,,131,,131
,,,,131,,131
,,,,131,,131
,,,,131,,131
,,,,131,,131
,,,,131,,131
,,,,132,,132
,,,,132,,132
,,,,132,,132
,,,,132,,132
,,,,132,,132
,,,,132,,132
,,,,132,,132
,,,,133,,133
,,,,133,,133
,,,,133,,133
,,,,134,,134
,,,,134,,134
,,,,134,,134
,,,,134,,134
,,,,134,,134
,,,,135,,135
,,,,136,,136
,,,,136,,136
,,,,136,,136
,,,,136,,136
,,,,136,,136
,,,,136,,136
,,,,136,,136
,,,,137,,137
,,,,137,,137
,,,,137,,137
,,,,137,,137
,,,,137,,137
,,,,137,,137
,,,,137,,137
,,,,138,,138
,,,,138,,138
,,,,138,,138
,,,,139,,139
,,,,139,,139
,,,,139,,139
,,,,139,,139
,,,,139,,139
,,,,139,,139
,,,,139,,139
,,,,139,,139
,,,,140,,140
,,,,140,,140
,,,,140,,140
,,,,140,,140
,,,,140,,140
,,,,140,,140
,,,,141,,141
,,,,141,,141
,,,,141,,141
,,,,141,,141
,,,,142,,142
,,,,142,,142
,,,,142,,142
,,,,142,,142
,,,,143,,143
,,,,143,,143
,,,,143,,143
,,,,144,,144
,,,,144,,144
,,,,144,,144
,,,,144,,144
,,,,145,,145
,,,,145,,145
,,,,145,,145
,,,,145,,145
,,,,145,,145
,,,,145,,145
,,,,145,,145
,,,,146,,146
,,,,146,,146
,,,,146,,146
,,,,147,,147
,,,,147,,147
,,,,147,,147
,,,,147,,147
,,,,147,,147
,,,,148,,148
,,,,148,,148
,,,,148,,148
,,,,148,,148
,,,,148,,148
,,,,148,,148
,,,,149,,149
,,,,149,,149
,,,,149,,149
,,,,149,,149
,,,,149,,149
,,,,149,,149
,,,,149,,149
,,,,149,,149
,,,,149,,149
,,,,149,,149
,,,,150,,150
,,,,150,,150
,,,,150,,150
,,,,150,,150
,,,,150,,150
,,,,150,,150
,,,,150,,150
,,,,150,,150
,,,,150,,150
,,,,151,,151
,,,,151,,151
,,,,151,,151
,,,,151,,151
,,,,151,,151
,,,,151,,151
,,,,151,,151
,,,,152,,152
,,,,152,,152
,,,,152,,152
,,,,152,,152
,,,,152,,152
,,,,152,,152
,,,,152,,152
,,,,152,,152
,,,,152,,152
,,,,152,,152
,,,,152,,152
,,,,153,,153
,,,,153,,153
,,,,153,,153
,,,,153,,153
,,,,153,,153
,,,,153,,153
,,,,153,,153
,,,,153,,153
,,,,153,,153
,,,,153,,153
,,,,153,,153
,,,,153,,153
,,,,153,,153
,,,,153,,153
,,,,153,,153
,,,,153,,153
,,,,154,,154
,,,,154,,154
,,,,154,,154
,,,,154,,154
,,,,154,,154
,,,,154,,154
,,,,154,,154
,,,,154,,154
,,,,154,,154
,,,,154,,154
,,,,154,,154
,,,,154,,154
,,,,154,,154
,,,,154,,154
,,,,154,,154
,,,,154,,154
,,,,154,,154
,,,,154,,154
,,,,154,,154
,,,,154,,154
,,,,155,,155
,,,,155,,155
,,,,155,,155
,,,,155,,155
,,,,155,,155
,,,,155,,155
,,,,155,,155
,,,,155,,155
,,,,155,,155
,,,,155,,155
,,,,156,,156
,,,,156,,156
,,,,156,,156
,,,,156,,156
,,,,156,,156
,,,,156,,156
,,,,156,,156
,,,,156,,156
,,,,156,,156
,,,,156,,156
,,,,156,,156
,,,,156,,156
,,,,156,,156
,,,,156,,156
,,,,156,,156
,,,,156,,156
,,,,156,,156
,,,,156,,156
,,,,156,,156
,,,,156,,156
,,,,156,,156
,,,,156,,156
,,,,156,,156
,,,,156,,156
,,,,156,,156
,,,,157,,157
,,,,157,,157
,,,,157,,157
,,,,157,,157
,,,,157,,157
,,,,157,,157
,,,,157,,157
,,,,157,,157
,,,,157,,157
,,,,157,,157
,,,,157,,157
,,,,157,,157
,,,,157,,157
,,,,157,,157
,,,,157,,157
,,,,157,,157
,,,,157,,157
,,,,157,,157
,,,,157,,157
,,,,157,,157
,,,,157,,157
,,,,157,,157
,,,,157,,157
,,,,158,,158
,,,,158,,158
,,,,158,,158
,,,,158,,158
,,,,158,,158
,,,,158,,158
,,,,158,,158
,,,,158,,158
,,,,158,,158
,,,,158,,158
,,,,158,,158
,,,,158,,158
,,,,158,,158
,,,,158,,158
,,,,158,,158
,,,,158,,158
,,,,158,,158
,,,,158,,158
,,,,158,,158
,,,,159,,159
,,,,159,,159
,,,,159,,159
,,,,159,,159
,,,,159,,159
,,,,159,,159
,,,,159,,159
,,,,159,,159
,,,,159,,159
,,,,159,,159
,,,,159,,159
,,,,159,,159
,,,,159,,159
,,,,159,,159
,,,,159,,159
,,,,159,,159
,,,,159,,159
,,,,159,,159
,,,,159,,159
,,,,159,,159
,,,,160,,160
,,,,160,,160
,,,,160,,160
,,,,160,,160
,,,,160,,160
,,,,160,,160
,,,,160,,160
,,,,160,,160
,,,,160,,160
,,,,160,,160
,,,,160,,160
,,,,160,,160
,,,,160,,160
,,,,160,,160
,,,,160,,160
,,,,160,,160
,,,,160,,160
,,,,160,,160
,,,,160,,160
,,,,160,,160
,,,,160,,160
,,,,160,,160
,,,,160,,160
,,,,160,,160
,,,,160,,160
,,,,160,,160
,,,,160,,160
,,,,160,,160
,,,,160,,160
,,,,161,,161
,,,,161,,161
,,,,161,,161
,,,,161,,161
,,,,161,,161
,,,,161,,161
,,,,161,,161
,,,,161,,161
,,,,161,,161
,,,,161,,161
,,,,161,,161
,,,,161,,161
,,,,161,,161
,,,,161,,161
,,,,161,,161
,,,,161,,161
,,,,161,,161
,,,,161,,161
,,,,161,,161
,,,,161,,161
,,,,161,,161
,,,,161,,161
,,,,161,,161
,,,,161,,161
,,,,161,,161
,,,,161,,161
,,,,161,,161
,,,,161,,161
,,,,161,,161
,,,,161,,161
,,,,161,,161
,,,,162,,162
,,,,162,,162
,,,,162,,162
,,,,162,,162
,,,,162,,162
,,,,162,,162
,,,,162,,162
,,,,162,,162
,,,,162,,162
,,,,162,,162
,,,,162,,162
,,,,162,,162
,,,,162,,162
,,,,162,,162
,,,,162,,162
,,,,162,,162
,,,,162,,162
,,,,162,,162
,,,,162,,162
,,,,162,,162
,,,,162,,162
,,,,162,,162
,,,,162,,162
,,,,162,,162
,,,,162,,162
,,,,162,,162
,,,,162,,162
,,,,162,,162
,,,,162,,162
,,,,162,,162
,,,,162,,162
,,,,162,,162
,,,,162,,162
,,,,162,,162
,,,,162,,162
,,,,162,,162
,,,,162,,162
,,,,163,,163
,,,,163,,163
,,,,163,,163
,,,,163,,163
,,,,163,,163
,,,,163,,163
,,,,163,,163
,,,,163,,163
,,,,163,,163
,,,,163,,163
,,,,163,,163
,,,,163,,163
,,,,163,,163
,,,,163,,163
,,,,163,,163
,,,,163,,163
,,,,163,,163
,,,,163,,163
,,,,163,,163
,,,,163,,163
,,,,163,,163
,,,,163,,163
,,,,163,,163
,,,,163,,163
,,,,163,,163
,,,,163,,163
,,,,163,,163
,,,,163,,163
,,,,163,,163
,,,,163,,163
,,,,163,,163
,,,,163,,163
,,,,163,,163
,,,,163,,163
,,,,163,,163
,,,,163,,163
,,,,163,,163
,,,,163,,163
,,,,163,,163
,,,,163,,163
,,,,164,,164
,,,,164,,164
,,,,164,,164
,,,,164,,164
,,,,164,,164
,,,,164,,164
,,,,164,,164
,,,,164,,164
,,,,164,,164
,,,,164,,164
,,,,164,,164
,,,,164,,164
,,,,164,,164
,,,,164,,164
,,,,164,,164
,,,,164,,164
,,,,164,,164
,,,,164,,164
,,,,164,,164
,,,,164,,164
,,,,164,,164
,,,,164,,164
,,,,164,,164
,,,,164,,164
,,,,164,,164
,,,,164,,164
,,,,164,,164
,,,,164,,164
,,,,164,,164
,,,,164,,164
,,,,164,,164
,,,,164,,164
,,,,164,,164
,,,,164,,164
,,,,164,,164
,,,,164,,164
,,,,164,,164
,,,,164,,164
,,,,164,,164
,,,,164,,164
,,,,164,,164
,,,,164,,164
,,,,164,,164
,,,,164,,164
,,,,164,,164
,,,,164,,164
,,,,164,,164
,,,,164,,164
,,,,165,,165
,,,,165,,165
,,,,165,,165
,,,,165,,165
,,,,165,,165
,,,,165,,165
,,,,165,,165
,,,,165,,165
,,,,165,,165
,,,,165,,165
,,,,165,,165
,,,,165,,165
,,,,165,,165
,,,,165,,165
,,,,165,,165
,,,,165,,165
,,,,165,,165
,,,,165,,165
,,,,165,,165
,,,,165,,165
,,,,165,,165
,,,,165,,165
,,,,165,,165
,,,,165,,165
,,,,165,,165
,,,,165,,165
,,,,165,,165
,,,,165,,165
,,,,165,,165
,,,,165,,165
,,,,165,,165
,,,,165,,165
,,,,165,,165
,,,,165,,165
,,,,165,,165
,,,,165,,165
,,,,165,,165
,,,,165,,165
,,,,165,,165
,,,,165,,165
,,,,165,,165
,,,,165,,165
,,,,165,,165
,,,,165,,165
,,,,165,,165
,,,,165,,165
,,,,165,,165
,,,,166,,166
,,,,166,,166
,,,,166,,166
,,,,166,,166
,,,,166,,166
,,,,166,,166
,,,,166,,166
,,,,166,,166
,,,,166,,166
,,,,166,,166
,,,,166,,166
,,,,166,,166
,,,,166,,166
,,,,166,,166
,,,,166,,166
,,,,166,,166
,,,,166,,166
,,,,166,,166
,,,,166,,166
,,,,166,,166
,,,,166,,166
,,,,166,,166
,,,,166,,166
,,,,166,,166
,,,,166,,166
,,,,166,,166
,,,,166,,166
,,,,166,,166
,,,,166,,166
,,,,166,,166
,,,,166,,166
,,,,166,,166
,,,,166,,166
,,,,166,,166
,,,,166,,166
,,,,166,,166
