OID_,Value,Count,,69,,69
1,69,1,,72,,72
2,72,2,,72,,72
4,74,4,,74,,74
8,75,2,,74,,74
10,76,4,,74,,74
14,77,2,,74,,74
16,78,1,,75,,75
17,79,7,,75,,75
24,80,5,,76,,76
29,81,4,,76,,76
33,82,5,,76,,76
38,83,6,,76,,76
44,84,2,,77,,77
46,85,4,,77,,77
50,86,10,,78,,78
60,87,3,,79,,79
63,88,2,,79,,79
65,89,6,,79,,79
71,90,6,,79,,79
77,91,3,,79,,79
80,92,7,,79,,79
87,93,3,,79,,79
90,94,5,,80,,80
95,95,2,,80,,80
97,96,2,,80,,80
99,97,2,,80,,80
101,98,4,,80,,80
105,100,1,,81,,81
106,101,3,,81,,81
109,102,1,,81,,81
110,103,4,,81,,81
114,104,2,,82,,82
116,105,1,,82,,82
117,106,3,,82,,82
120,107,3,,82,,82
123,108,3,,82,,82
126,109,1,,83,,83
127,110,2,,83,,83
129,111,2,,83,,83
131,112,4,,83,,83
135,113,3,,83,,83
138,114,2,,83,,83
140,115,2,,84,,84
142,116,3,,84,,84
145,118,2,,85,,85
147,120,2,,85,,85
149,121,4,,85,,85
153,122,4,,85,,85
157,123,5,,86,,86
162,124,9,,86,,86
171,125,5,,86,,86
176,126,9,,86,,86
185,127,3,,86,,86
188,128,7,,86,,86
195,129,10,,86,,86
205,130,6,,86,,86
211,131,7,,86,,86
218,132,10,,86,,86
228,133,7,,87,,87
235,134,8,,87,,87
243,135,9,,87,,87
252,136,8,,88,,88
260,137,9,,88,,88
269,138,11,,89,,89
280,139,8,,89,,89
288,140,11,,89,,89
299,141,4,,89,,89
303,142,15,,89,,89
318,143,5,,89,,89
323,144,17,,90,,90
340,145,6,,90,,90
346,146,7,,90,,90
353,147,14,,90,,90
367,148,14,,90,,90
381,149,9,,90,,90
390,150,12,,91,,91
402,151,18,,91,,91
420,152,19,,91,,91
439,153,27,,92,,92
466,154,14,,92,,92
480,155,24,,92,,92
504,156,21,,92,,92
525,157,18,,92,,92
543,158,23,,92,,92
566,159,25,,92,,92
591,160,28,,93,,93
619,161,28,,93,,93
647,162,32,,93,,93
679,163,21,,94,,94
700,164,31,,94,,94
731,165,26,,94,,94
757,166,34,,94,,94
791,167,30,,94,,94
821,168,34,,95,,95
855,169,36,,95,,95
891,170,43,,96,,96
934,171,47,,96,,96
981,172,56,,97,,97
1037,173,56,,97,,97
1093,174,49,,98,,98
1142,175,42,,98,,98
1184,176,65,,98,,98
1249,177,67,,98,,98
1316,178,54,,100,,100
1370,179,59,,101,,101
1429,180,56,,101,,101
1485,181,63,,101,,101
1548,182,47,,102,,102
1595,183,54,,103,,103
1649,184,57,,103,,103
1706,185,50,,103,,103
1756,186,55,,103,,103
1811,187,53,,104,,104
1864,188,51,,104,,104
1915,189,49,,105,,105
1964,190,41,,106,,106
2005,191,36,,106,,106
