OID_,Value,Count,,81,,,81
217,235,3,,159,,,159
220,236,7,,159,,,159
227,237,4,,159,,,159
231,238,2,,160,,,160
233,239,7,,160,,,160
240,240,4,,160,,,160
244,241,3,,160,,,160
247,242,2,,160,,,160
249,243,1,,161,,,161
250,244,1,,161,,,161
251,245,1,,161,,,161
252,246,1,,161,,,161
253,247,4,,161,,,161
257,248,4,,162,,,162
261,249,1,,162,,,162
262,250,3,,162,,,162
265,252,5,,163,,,163
270,253,3,,163,,,163
273,254,1,,164,,,164
274,255,3,,164,,,164
277,256,3,,164,,,164
280,257,1,,164,,,164
281,258,6,,164,,,164
287,259,5,,164,,,164
292,260,1,,164,,,164
293,261,3,,164,,,164
296,262,3,,165,,,165
299,263,2,,165,,,165
301,264,2,,165,,,165
303,265,6,,165,,,165
309,266,10,,165,,,165
319,267,7,,167,,,167
326,268,4,,167,,,167
330,269,7,,167,,,167
337,270,7,,168,,,168
344,271,7,,169,,,169
351,272,6,,169,,,169
357,273,7,,171,,,171
364,274,11,,171,,,171
375,275,4,,171,,,171
379,276,6,,171,,,171
385,277,3,,172,,,172
388,278,10,,173,,,173
398,279,6,,174,,,174
404,280,14,,176,,,176
418,281,10,,176,,,176
428,282,15,,177,,,177
443,283,8,,179,,,179
451,284,10,,180,,,180
461,285,9,,184,,,184
470,286,16,,184,,,184
486,287,17,,185,,,185
503,288,12,,185,,,185
515,289,9,,186,,,186
524,290,20,,187,,,187
544,291,10,,188,,,188
554,292,6,,190,,,190
560,293,17,,201,,,201
577,294,11,,203,,,203
588,295,10,,206,,,206
598,296,17,,210,,,210
615,297,10,,210,,,210
625,298,6,,210,,,210
631,299,9,,212,,,212
640,300,7,,212,,,212
647,301,8,,213,,,213
655,302,5,,214,,,214
660,303,4,,216,,,216
664,304,3,,216,,,216
667,305,2,,217,,,217
669,306,3,,217,,,217
672,307,3,,218,,,218
675,309,3,,220,,,220
678,311,1,,220,,,220
679,312,1,,221,,,221
680,313,1,,221,,,221
681,316,1,,222,,,222
682,323,1,,222,,,222
,,,,222,,,222
,,,,222,,,222
,,,,222,,,222
,,,,223,,,223
,,,,224,,,224
,,,,224,,,224
,,,,224,,,224
,,,,225,,,225
,,,,225,,,225
,,,,225,,,225
,,,,225,,,225
,,,,226,,,226
,,,,226,,,226
,,,,226,,,226
,,,,227,,,227
,,,,227,,,227
,,,,227,,,227
,,,,228,,,228
,,,,228,,,228
,,,,228,,,228
,,,,228,,,228
,,,,228,,,228
,,,,228,,,228
,,,,228,,,228
,,,,228,,,228
,,,,229,,,229
,,,,229,,,229
,,,,229,,,229
,,,,229,,,229
,,,,230,,,230
,,,,230,,,230
,,,,230,,,230
,,,,230,,,230
,,,,230,,,230
,,,,231,,,231
,,,,231,,,231
,,,,231,,,231
,,,,231,,,231
,,,,232,,,232
,,,,232,,,232
,,,,232,,,232
,,,,232,,,232
,,,,232,,,232
,,,,232,,,232
,,,,233,,,233
,,,,234,,,234
,,,,234,,,234
,,,,234,,,234
,,,,235,,,235
,,,,235,,,235
,,,,235,,,235
,,,,236,,,236
,,,,236,,,236
,,,,236,,,236
,,,,236,,,236
,,,,236,,,236
,,,,236,,,236
,,,,236,,,236
,,,,237,,,237
,,,,237,,,237
,,,,237,,,237
,,,,237,,,237
,,,,238,,,238
,,,,238,,,238
,,,,239,,,239
,,,,239,,,239
,,,,239,,,239
,,,,239,,,239
,,,,239,,,239
,,,,239,,,239
,,,,239,,,239
,,,,240,,,240
,,,,240,,,240
,,,,240,,,240
,,,,240,,,240
,,,,241,,,241
,,,,241,,,241
,,,,241,,,241
,,,,242,,,242
,,,,242,,,242
,,,,243,,,243
,,,,244,,,244
,,,,245,,,245
,,,,246,,,246
,,,,247,,,247
,,,,247,,,247
,,,,247,,,247
,,,,247,,,247
,,,,248,,,248
,,,,248,,,248
,,,,248,,,248
,,,,248,,,248
,,,,249,,,249
,,,,250,,,250
,,,,250,,,250
,,,,250,,,250
,,,,252,,,252
,,,,252,,,252
,,,,252,,,252
,,,,252,,,252
,,,,252,,,252
,,,,253,,,253
,,,,253,,,253
,,,,253,,,253
,,,,254,,,254
,,,,255,,,255
,,,,255,,,255
,,,,255,,,255
,,,,256,,,256
,,,,256,,,256
,,,,256,,,256
,,,,257,,,257
,,,,258,,,258
,,,,258,,,258
,,,,258,,,258
,,,,258,,,258
,,,,258,,,258
,,,,258,,,258
,,,,259,,,259
,,,,259,,,259
,,,,259,,,259
,,,,259,,,259
,,,,259,,,259
,,,,260,,,260
,,,,261,,,261
,,,,261,,,261
,,,,261,,,261
,,,,262,,,262
,,,,262,,,262
,,,,262,,,262
,,,,263,,,263
,,,,263,,,263
,,,,264,,,264
,,,,264,,,264
,,,,265,,,265
,,,,265,,,265
,,,,265,,,265
,,,,265,,,265
,,,,265,,,265
,,,,265,,,265
,,,,266,,,266
,,,,266,,,266
,,,,266,,,266
,,,,266,,,266
,,,,266,,,266
,,,,266,,,266
,,,,266,,,266
,,,,266,,,266
,,,,266,,,266
,,,,266,,,266
,,,,267,,,267
,,,,267,,,267
,,,,267,,,267
,,,,267,,,267
,,,,267,,,267
,,,,267,,,267
,,,,267,,,267
,,,,268,,,268
,,,,268,,,268
,,,,268,,,268
,,,,268,,,268
,,,,269,,,269
,,,,269,,,269
,,,,269,,,269
,,,,269,,,269
,,,,269,,,269
,,,,269,,,269
,,,,269,,,269
,,,,270,,,270
,,,,270,,,270
,,,,270,,,270
,,,,270,,,270
,,,,270,,,270
,,,,270,,,270
,,,,270,,,270
,,,,271,,,271
,,,,271,,,271
,,,,271,,,271
,,,,271,,,271
,,,,271,,,271
,,,,271,,,271
,,,,271,,,271
,,,,272,,,272
,,,,272,,,272
,,,,272,,,272
,,,,272,,,272
,,,,272,,,272
,,,,272,,,272
,,,,273,,,273
,,,,273,,,273
,,,,273,,,273
,,,,273,,,273
,,,,273,,,273
,,,,273,,,273
,,,,273,,,273
,,,,274,,,274
,,,,274,,,274
,,,,274,,,274
,,,,274,,,274
,,,,274,,,274
,,,,274,,,274
,,,,274,,,274
,,,,274,,,274
,,,,274,,,274
,,,,274,,,274
,,,,274,,,274
,,,,275,,,275
,,,,275,,,275
,,,,275,,,275
,,,,275,,,275
,,,,276,,,276
,,,,276,,,276
,,,,276,,,276
,,,,276,,,276
,,,,276,,,276
,,,,276,,,276
,,,,277,,,277
,,,,277,,,277
,,,,277,,,277
,,,,278,,,278
,,,,278,,,278
,,,,278,,,278
,,,,278,,,278
,,,,278,,,278
,,,,278,,,278
,,,,278,,,278
,,,,278,,,278
,,,,278,,,278
,,,,278,,,278
,,,,279,,,279
,,,,279,,,279
,,,,279,,,279
,,,,279,,,279
,,,,279,,,279
,,,,279,,,279
,,,,280,,,280
,,,,280,,,280
,,,,280,,,280
,,,,280,,,280
,,,,280,,,280
,,,,280,,,280
,,,,280,,,280
,,,,280,,,280
,,,,280,,,280
,,,,280,,,280
,,,,280,,,280
,,,,280,,,280
,,,,280,,,280
,,,,280,,,280
,,,,281,,,281
,,,,281,,,281
,,,,281,,,281
,,,,281,,,281
,,,,281,,,281
,,,,281,,,281
,,,,281,,,281
,,,,281,,,281
,,,,281,,,281
,,,,281,,,281
,,,,282,,,282
,,,,282,,,282
,,,,282,,,282
,,,,282,,,282
,,,,282,,,282
,,,,282,,,282
,,,,282,,,282
,,,,282,,,282
,,,,282,,,282
,,,,282,,,282
,,,,282,,,282
,,,,282,,,282
,,,,282,,,282
,,,,282,,,282
,,,,282,,,282
,,,,283,,,283
,,,,283,,,283
,,,,283,,,283
,,,,283,,,283
,,,,283,,,283
,,,,283,,,283
,,,,283,,,283
,,,,283,,,283
,,,,284,,,284
,,,,284,,,284
,,,,284,,,284
,,,,284,,,284
,,,,284,,,284
,,,,284,,,284
,,,,284,,,284
,,,,284,,,284
,,,,284,,,284
,,,,284,,,284
,,,,285,,,285
,,,,285,,,285
,,,,285,,,285
,,,,285,,,285
,,,,285,,,285
,,,,285,,,285
,,,,285,,,285
,,,,285,,,285
,,,,285,,,285
,,,,286,,,286
,,,,286,,,286
,,,,286,,,286
,,,,286,,,286
,,,,286,,,286
,,,,286,,,286
,,,,286,,,286
,,,,286,,,286
,,,,286,,,286
,,,,286,,,286
,,,,286,,,286
,,,,286,,,286
,,,,286,,,286
,,,,286,,,286
,,,,286,,,286
,,,,286,,,286
,,,,287,,,287
,,,,287,,,287
,,,,287,,,287
,,,,287,,,287
,,,,287,,,287
,,,,287,,,287
,,,,287,,,287
,,,,287,,,287
,,,,287,,,287
,,,,287,,,287
,,,,287,,,287
,,,,287,,,287
,,,,287,,,287
,,,,287,,,287
,,,,287,,,287
,,,,287,,,287
,,,,287,,,287
,,,,288,,,288
,,,,288,,,288
,,,,288,,,288
,,,,288,,,288
,,,,288,,,288
,,,,288,,,288
,,,,288,,,288
,,,,288,,,288
,,,,288,,,288
,,,,288,,,288
,,,,288,,,288
,,,,288,,,288
,,,,289,,,289
,,,,289,,,289
,,,,289,,,289
,,,,289,,,289
,,,,289,,,289
,,,,289,,,289
,,,,289,,,289
,,,,289,,,289
,,,,289,,,289
,,,,290,,,290
,,,,290,,,290
,,,,290,,,290
,,,,290,,,290
,,,,290,,,290
,,,,290,,,290
,,,,290,,,290
,,,,290,,,290
,,,,290,,,290
,,,,290,,,290
,,,,290,,,290
,,,,290,,,290
,,,,290,,,290
,,,,290,,,290
,,,,290,,,290
,,,,290,,,290
,,,,290,,,290
,,,,290,,,290
,,,,290,,,290
,,,,290,,,290
,,,,291,,,291
,,,,291,,,291
,,,,291,,,291
,,,,291,,,291
,,,,291,,,291
,,,,291,,,291
,,,,291,,,291
,,,,291,,,291
,,,,291,,,291
,,,,291,,,291
,,,,292,,,292
,,,,292,,,292
,,,,292,,,292
,,,,292,,,292
,,,,292,,,292
,,,,292,,,292
,,,,293,,,293
,,,,293,,,293
,,,,293,,,293
,,,,293,,,293
,,,,293,,,293
,,,,293,,,293
,,,,293,,,293
,,,,293,,,293
,,,,293,,,293
,,,,293,,,293
,,,,293,,,293
,,,,293,,,293
,,,,293,,,293
,,,,293,,,293
,,,,293,,,293
,,,,293,,,293
,,,,293,,,293
,,,,294,,,294
,,,,294,,,294
,,,,294,,,294
,,,,294,,,294
,,,,294,,,294
,,,,294,,,294
,,,,294,,,294
,,,,294,,,294
,,,,294,,,294
,,,,294,,,294
,,,,294,,,294
,,,,295,,,295
,,,,295,,,295
,,,,295,,,295
,,,,295,,,295
,,,,295,,,295
,,,,295,,,295
,,,,295,,,295
,,,,295,,,295
,,,,295,,,295
,,,,295,,,295
,,,,296,,,296
,,,,296,,,296
,,,,296,,,296
,,,,296,,,296
,,,,296,,,296
,,,,296,,,296
,,,,296,,,296
,,,,296,,,296
,,,,296,,,296
,,,,296,,,296
,,,,296,,,296
,,,,296,,,296
,,,,296,,,296
,,,,296,,,296
,,,,296,,,296
,,,,296,,,296
,,,,296,,,296
,,,,297,,,297
,,,,297,,,297
,,,,297,,,297
,,,,297,,,297
,,,,297,,,297
,,,,297,,,297
,,,,297,,,297
,,,,297,,,297
,,,,297,,,297
,,,,297,,,297
,,,,298,,,298
,,,,298,,,298
,,,,298,,,298
,,,,298,,,298
,,,,298,,,298
,,,,298,,,298
,,,,299,,,299
,,,,299,,,299
,,,,299,,,299
,,,,299,,,299
,,,,299,,,299
,,,,299,,,299
,,,,299,,,299
,,,,299,,,299
,,,,299,,,299
,,,,300,,,300
,,,,300,,,300
,,,,300,,,300
,,,,300,,,300
,,,,300,,,300
,,,,300,,,300
,,,,300,,,300
,,,,301,,,301
,,,,301,,,301
,,,,301,,,301
,,,,301,,,301
,,,,301,,,301
,,,,301,,,301
,,,,301,,,301
,,,,301,,,301
,,,,302,,,302
,,,,302,,,302
,,,,302,,,302
,,,,302,,,302
,,,,302,,,302
,,,,303,,,303
,,,,303,,,303
,,,,303,,,303
,,,,303,,,303
,,,,304,,,304
,,,,304,,,304
,,,,304,,,304
,,,,305,,,305
,,,,305,,,305
,,,,306,,,306
,,,,306,,,306
,,,,306,,,306
,,,,307,,,307
,,,,307,,,307
,,,,307,,,307
,,,,309,,,309
,,,,309,,,309
,,,,309,,,309
,,,,311,,,311
,,,,312,,,312
,,,,313,,,313
,,,,316,,,316
,,,,323,,,323
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
