OID_,Value,Count,,135,,135
1,135,1,,137,,137
2,137,1,,140,,140
3,140,1,,142,,142
4,142,1,,144,,144
5,144,1,,145,,145
6,145,1,,150,,150
7,150,1,,152,,152
8,152,3,,152,,152
11,153,1,,152,,152
12,158,1,,153,,153
13,159,2,,158,,158
15,161,2,,159,,159
17,162,2,,159,,159
19,163,3,,161,,161
22,166,1,,161,,161
23,167,1,,162,,162
24,168,1,,162,,162
25,171,2,,163,,163
27,172,2,,163,,163
29,173,3,,163,,163
32,174,2,,166,,166
34,175,4,,167,,167
38,176,4,,168,,168
42,178,3,,171,,171
45,179,3,,171,,171
48,180,3,,172,,172
51,181,2,,172,,172
53,182,2,,173,,173
55,183,2,,173,,173
57,184,3,,173,,173
60,185,3,,174,,174
63,186,3,,174,,174
66,187,6,,175,,175
72,188,5,,175,,175
77,189,5,,175,,175
82,190,4,,175,,175
86,191,3,,176,,176
89,192,1,,176,,176
90,193,6,,176,,176
96,194,4,,176,,176
100,195,4,,178,,178
104,196,6,,178,,178
110,197,9,,178,,178
119,198,5,,179,,179
124,199,1,,179,,179
125,200,2,,179,,179
127,201,8,,180,,180
135,202,9,,180,,180
144,203,5,,180,,180
149,204,6,,181,,181
155,205,5,,181,,181
160,206,11,,182,,182
171,207,8,,182,,182
179,208,13,,183,,183
192,209,12,,183,,183
204,210,12,,184,,184
216,211,13,,184,,184
229,212,9,,184,,184
238,213,10,,185,,185
248,214,12,,185,,185
260,215,10,,185,,185
270,216,14,,186,,186
284,217,11,,186,,186
295,218,13,,186,,186
308,219,11,,187,,187
319,220,10,,187,,187
329,221,8,,187,,187
337,222,5,,187,,187
342,223,9,,187,,187
351,224,7,,187,,187
358,225,7,,188,,188
365,226,13,,188,,188
378,227,9,,188,,188
387,228,6,,188,,188
393,229,4,,188,,188
397,230,8,,189,,189
405,231,6,,189,,189
411,232,5,,189,,189
416,233,7,,189,,189
423,234,9,,189,,189
432,235,8,,190,,190
440,236,9,,190,,190
449,237,8,,190,,190
457,238,7,,190,,190
464,239,11,,191,,191
475,240,7,,191,,191
482,241,13,,191,,191
495,242,8,,192,,192
503,243,2,,193,,193
505,244,4,,193,,193
509,245,6,,193,,193
515,246,5,,193,,193
520,247,3,,193,,193
523,248,3,,193,,193
526,249,7,,194,,194
533,250,7,,194,,194
540,251,5,,194,,194
545,252,9,,194,,194
554,253,6,,195,,195
560,254,2,,195,,195
562,255,6,,195,,195
568,256,5,,195,,195
573,257,6,,196,,196
579,258,5,,196,,196
584,259,4,,196,,196
588,260,4,,196,,196
592,261,4,,196,,196
596,262,5,,196,,196
601,263,6,,197,,197
607,264,5,,197,,197
612,265,3,,197,,197
615,266,1,,197,,197
616,267,3,,197,,197
619,268,1,,197,,197
620,269,3,,197,,197
623,270,1,,197,,197
624,271,4,,197,,197
628,272,3,,198,,198
631,273,1,,198,,198
632,274,1,,198,,198
633,276,2,,198,,198
635,277,3,,198,,198
638,280,1,,199,,199
639,281,2,,200,,200
641,282,2,,200,,200
643,283,1,,201,,201
644,284,1,,201,,201
645,285,4,,201,,201
649,286,2,,201,,201
651,288,2,,201,,201
653,290,1,,201,,201
654,294,1,,201,,201
655,296,1,,201,,201
656,297,1,,202,,202
,,,,202,,202
,,,,202,,202
,,,,202,,202
,,,,202,,202
,,,,202,,202
,,,,202,,202
,,,,202,,202
,,,,202,,202
,,,,203,,203
,,,,203,,203
,,,,203,,203
,,,,203,,203
,,,,203,,203
,,,,204,,204
,,,,204,,204
,,,,204,,204
,,,,204,,204
,,,,204,,204
,,,,204,,204
,,,,205,,205
,,,,205,,205
,,,,205,,205
,,,,205,,205
,,,,205,,205
,,,,206,,206
