OID_,Value,Count,,81,,81
1,81,1,,82,,82
2,82,1,,84,,84
3,84,1,,85,,85
4,85,1,,86,,86
5,86,4,,86,,86
9,87,2,,86,,86
11,88,1,,86,,86
12,89,5,,87,,87
17,90,3,,87,,87
20,91,4,,88,,88
24,92,9,,89,,89
33,93,8,,89,,89
41,94,8,,89,,89
49,95,7,,89,,89
56,96,11,,89,,89
67,97,12,,90,,90
79,98,10,,90,,90
89,99,7,,90,,90
96,100,7,,91,,91
103,101,9,,91,,91
112,102,9,,91,,91
121,103,10,,91,,91
131,104,8,,92,,92
139,105,10,,92,,92
149,106,7,,92,,92
156,107,5,,92,,92
161,108,8,,92,,92
169,109,6,,92,,92
175,110,9,,92,,92
184,111,3,,92,,92
187,112,12,,92,,92
199,113,9,,93,,93
208,114,9,,93,,93
217,115,10,,93,,93
227,116,3,,93,,93
230,117,8,,93,,93
238,118,12,,93,,93
250,119,11,,93,,93
261,120,12,,93,,93
273,121,7,,94,,94
280,122,8,,94,,94
288,123,14,,94,,94
302,124,7,,94,,94
309,125,5,,94,,94
314,126,7,,94,,94
321,127,13,,94,,94
334,128,6,,94,,94
340,129,18,,95,,95
358,130,18,,95,,95
376,131,33,,95,,95
409,132,27,,95,,95
436,133,29,,95,,95
465,134,35,,95,,95
500,135,37,,95,,95
537,136,35,,96,,96
572,137,35,,96,,96
607,138,48,,96,,96
655,139,54,,96,,96
709,140,63,,96,,96
772,141,77,,96,,96
849,142,75,,96,,96
924,143,94,,96,,96
1018,144,83,,96,,96
1101,145,100,,96,,96
1201,146,116,,96,,96
1317,147,127,,97,,97
1444,148,113,,97,,97
1557,149,132,,97,,97
1689,150,104,,97,,97
1793,151,135,,97,,97
1928,152,113,,97,,97
2041,153,143,,97,,97
2184,154,92,,97,,97
2276,155,102,,97,,97
2378,156,108,,97,,97
2486,157,84,,97,,97
2570,158,83,,97,,97
2653,159,77,,98,,98
2730,160,67,,98,,98
2797,161,53,,98,,98
2850,162,41,,98,,98
2891,163,34,,98,,98
2925,164,28,,98,,98
2953,165,21,,98,,98
2974,166,33,,98,,98
3007,167,19,,98,,98
3026,168,15,,98,,98
3041,169,20,,99,,99
3061,170,16,,99,,99
3077,171,21,,99,,99
3098,172,14,,99,,99
3112,173,6,,99,,99
3118,174,9,,99,,99
3127,175,8,,99,,99
3135,176,9,,100,,100
3144,177,11,,100,,100
3155,178,11,,100,,100
3166,179,8,,100,,100
3174,180,6,,100,,100
3180,181,6,,100,,100
3186,182,8,,100,,100
3194,183,5,,101,,101
3199,184,6,,101,,101
3205,185,6,,101,,101
3211,186,4,,101,,101
3215,187,4,,101,,101
3219,188,4,,101,,101
3223,189,8,,101,,101
3231,190,4,,101,,101
3235,191,3,,101,,101
3238,192,9,,102,,102
3247,193,6,,102,,102
3253,194,5,,102,,102
3258,195,4,,102,,102
3262,196,7,,102,,102
3269,197,5,,102,,102
3274,198,8,,102,,102
3282,199,12,,102,,102
3294,200,8,,102,,102
3302,201,10,,103,,103
3312,202,6,,103,,103
3318,203,13,,103,,103
3331,204,6,,103,,103
3337,205,4,,103,,103
3341,206,12,,103,,103
3353,207,6,,103,,103
3359,208,10,,103,,103
3369,209,10,,103,,103
3379,210,13,,103,,103
3392,211,7,,104,,104
3399,212,13,,104,,104
3412,213,14,,104,,104
3426,214,14,,104,,104
3440,215,13,,104,,104
3453,216,17,,104,,104
3470,217,15,,104,,104
3485,218,22,,104,,104
3507,219,27,,105,,105
3534,220,13,,105,,105
3547,221,22,,105,,105
3569,222,21,,105,,105
3590,223,27,,105,,105
3617,224,32,,105,,105
3649,225,29,,105,,105
3678,226,39,,105,,105
3717,227,45,,105,,105
3762,228,42,,105,,105
3804,229,67,,106,,106
3871,230,42,,106,,106
3913,231,27,,106,,106
3940,232,47,,106,,106
3987,233,48,,106,,106
4035,234,53,,106,,106
4088,235,40,,106,,106
4128,236,36,,107,,107
4164,237,34,,107,,107
4198,238,29,,107,,107
4227,239,40,,107,,107
4267,240,40,,107,,107
4307,241,38,,108,,108
4345,242,32,,108,,108
4377,243,26,,108,,108
4403,244,26,,108,,108
4429,245,26,,108,,108
4455,246,22,,108,,108
4477,247,27,,108,,108
4504,248,19,,108,,108
4523,249,22,,109,,109
4545,250,31,,109,,109
4576,251,25,,109,,109
4601,252,35,,109,,109
4636,253,37,,109,,109
4673,254,25,,109,,109
4698,255,22,,110,,110
4720,256,33,,110,,110
4753,257,21,,110,,110
4774,258,46,,110,,110
4820,259,33,,110,,110
4853,260,48,,110,,110
4901,261,59,,110,,110
4960,262,50,,110,,110
5010,263,64,,110,,110
5074,264,67,,111,,111
5141,265,95,,111,,111
5236,266,60,,111,,111
5296,267,95,,112,,112
5391,268,91,,112,,112
5482,269,117,,112,,112
5599,270,96,,112,,112
5695,271,100,,112,,112
5795,272,126,,112,,112
5921,273,122,,112,,112
6043,274,130,,112,,112
6173,275,123,,112,,112
6296,276,114,,112,,112
6410,277,119,,112,,112
6529,278,109,,112,,112
6638,279,96,,113,,113
6734,280,108,,113,,113
6842,281,118,,113,,113
6960,282,120,,113,,113
7080,283,105,,113,,113
7185,284,86,,113,,113
