OID_,Value,Count,,108,,108
1,108,1,,158,,158
2,158,1,,166,,166
3,166,1,,169,,169
4,169,2,,169,,169
6,170,2,,170,,170
8,173,1,,170,,170
9,180,1,,173,,173
10,184,1,,180,,180
11,188,2,,184,,184
13,191,1,,188,,188
14,192,1,,188,,188
15,194,1,,191,,191
16,203,1,,192,,192
17,206,1,,194,,194
18,220,1,,203,,203
19,222,1,,206,,206
20,226,1,,220,,220
21,227,1,,222,,222
22,229,1,,226,,226
23,230,2,,227,,227
25,231,3,,229,,229
28,232,2,,230,,230
30,233,3,,230,,230
33,234,1,,231,,231
34,235,4,,231,,231
38,236,4,,231,,231
42,237,3,,232,,232
45,238,3,,232,,232
48,239,11,,233,,233
59,240,5,,233,,233
64,241,5,,233,,233
69,242,5,,234,,234
74,243,8,,235,,235
82,244,6,,235,,235
88,245,12,,235,,235
100,246,7,,235,,235
107,247,7,,236,,236
114,248,7,,236,,236
121,249,7,,236,,236
128,250,9,,236,,236
137,251,14,,237,,237
151,252,15,,237,,237
166,253,11,,237,,237
177,254,12,,238,,238
189,255,12,,238,,238
201,256,11,,238,,238
212,257,12,,239,,239
224,258,10,,239,,239
234,259,10,,239,,239
244,260,12,,239,,239
256,261,10,,239,,239
266,262,15,,239,,239
281,263,10,,239,,239
291,264,14,,239,,239
305,265,13,,239,,239
318,266,12,,239,,239
330,267,9,,239,,239
339,268,10,,240,,240
349,269,7,,240,,240
356,270,7,,240,,240
363,271,8,,240,,240
371,272,6,,240,,240
377,273,9,,241,,241
386,274,19,,241,,241
405,275,12,,241,,241
417,276,6,,241,,241
423,277,7,,241,,241
430,278,16,,242,,242
446,279,6,,242,,242
452,280,6,,242,,242
458,281,13,,242,,242
471,282,10,,242,,242
481,283,5,,243,,243
486,284,8,,243,,243
494,285,8,,243,,243
502,286,11,,243,,243
513,287,8,,243,,243
521,288,12,,243,,243
533,289,6,,243,,243
539,290,10,,243,,243
549,291,9,,244,,244
558,292,9,,244,,244
567,293,6,,244,,244
573,294,9,,244,,244
582,295,1,,244,,244
583,296,6,,244,,244
589,297,2,,245,,245
591,298,2,,245,,245
593,299,6,,245,,245
599,300,3,,245,,245
602,301,1,,245,,245
603,302,3,,245,,245
606,303,1,,245,,245
607,304,2,,245,,245
609,306,2,,245,,245
611,314,1,,245,,245
,,,,245,,245
,,,,245,,245
,,,,246,,246
,,,,246,,246
,,,,246,,246
,,,,246,,246
,,,,246,,246
,,,,246,,246
