OID_,VALUE,COUNT,,112,,112
1,112,1,,121,,121
2,121,1,,162,,162
3,162,1,,169,,169
4,169,1,,179,,179
5,179,1,,180,,180
6,180,1,,182,,182
7,182,1,,185,,185
8,185,3,,185,,185
11,187,1,,185,,185
12,189,1,,187,,187
13,194,1,,189,,189
14,197,1,,194,,194
15,198,1,,197,,197
16,200,1,,198,,198
17,201,2,,200,,200
19,203,4,,201,,201
23,204,3,,201,,201
26,205,3,,203,,203
29,206,2,,203,,203
31,207,3,,203,,203
34,208,2,,203,,203
36,209,2,,204,,204
38,210,2,,204,,204
40,211,7,,204,,204
47,212,3,,205,,205
50,213,8,,205,,205
58,214,5,,205,,205
63,215,6,,206,,206
69,216,6,,206,,206
75,217,8,,207,,207
83,218,7,,207,,207
90,219,6,,207,,207
96,220,10,,208,,208
106,221,5,,208,,208
111,222,8,,209,,209
119,223,7,,209,,209
126,224,5,,210,,210
131,225,12,,210,,210
143,226,3,,211,,211
146,227,6,,211,,211
152,228,4,,211,,211
156,229,15,,211,,211
171,230,8,,211,,211
179,231,10,,211,,211
189,232,13,,211,,211
202,233,5,,212,,212
207,234,7,,212,,212
214,235,7,,212,,212
221,236,9,,213,,213
230,237,7,,213,,213
237,238,10,,213,,213
247,239,5,,213,,213
252,240,5,,213,,213
257,241,14,,213,,213
271,242,9,,213,,213
280,243,10,,213,,213
290,244,10,,214,,214
300,245,4,,214,,214
304,246,4,,214,,214
308,247,8,,214,,214
316,248,8,,214,,214
324,249,6,,215,,215
330,250,5,,215,,215
335,251,6,,215,,215
341,252,2,,215,,215
343,253,5,,215,,215
348,254,6,,215,,215
354,255,10,,216,,216
364,256,4,,216,,216
368,257,4,,216,,216
372,258,5,,216,,216
377,259,7,,216,,216
384,260,2,,216,,216
386,261,3,,217,,217
389,262,7,,217,,217
396,263,2,,217,,217
398,264,5,,217,,217
403,265,3,,217,,217
406,266,2,,217,,217
408,267,2,,217,,217
410,268,4,,217,,217
414,269,1,,218,,218
415,270,2,,218,,218
417,271,3,,218,,218
420,272,4,,218,,218
424,273,2,,218,,218
426,274,2,,218,,218
428,276,2,,218,,218
430,278,1,,219,,219
431,281,1,,219,,219
,,,,219,,219
,,,,219,,219
,,,,219,,219
,,,,219,,219
,,,,220,,220
,,,,220,,220
,,,,220,,220
,,,,220,,220
,,,,220,,220
,,,,220,,220
,,,,220,,220
,,,,220,,220
,,,,220,,220
,,,,220,,220
,,,,221,,221
,,,,221,,221
,,,,221,,221
,,,,221,,221
,,,,221,,221
,,,,222,,222
,,,,222,,222
,,,,222,,222
,,,,222,,222
,,,,222,,222
,,,,222,,222
,,,,222,,222
,,,,222,,222
,,,,223,,223
,,,,223,,223
,,,,223,,223
,,,,223,,223
,,,,223,,223
,,,,223,,223
,,,,223,,223
,,,,224,,224
,,,,224,,224
,,,,224,,224
,,,,224,,224
,,,,224,,224
,,,,225,,225
,,,,225,,225
,,,,225,,225
,,,,225,,225
,,,,225,,225
,,,,225,,225
,,,,225,,225
,,,,225,,225
,,,,225,,225
,,,,225,,225
,,,,225,,225
,,,,225,,225
,,,,226,,226
,,,,226,,226
,,,,226,,226
,,,,227,,227
,,,,227,,227
,,,,227,,227
,,,,227,,227
,,,,227,,227
,,,,227,,227
,,,,228,,228
,,,,228,,228
,,,,228,,228
,,,,228,,228
,,,,229,,229
,,,,229,,229
,,,,229,,229
,,,,229,,229
,,,,229,,229
,,,,229,,229
,,,,229,,229
,,,,229,,229
,,,,229,,229
,,,,229,,229
,,,,229,,229
,,,,229,,229
,,,,229,,229
,,,,229,,229
,,,,229,,229
,,,,230,,230
,,,,230,,230
,,,,230,,230
,,,,230,,230
,,,,230,,230
,,,,230,,230
,,,,230,,230
,,,,230,,230
,,,,231,,231
,,,,231,,231
,,,,231,,231
,,,,231,,231
,,,,231,,231
,,,,231,,231
,,,,231,,231
,,,,231,,231
,,,,231,,231
,,,,231,,231
,,,,232,,232
,,,,232,,232
,,,,232,,232
,,,,232,,232
,,,,232,,232
,,,,232,,232
,,,,232,,232
,,,,232,,232
,,,,232,,232
,,,,232,,232
,,,,232,,232
,,,,232,,232
,,,,232,,232
,,,,233,,233
,,,,233,,233
,,,,233,,233
,,,,233,,233
,,,,233,,233
