OID_,Value,Count,,157
1,157,1,,160
2,160,1,,171
3,171,1,,187
4,187,1,,191
5,191,1,,202
6,202,1,,203
7,203,1,,206
8,206,1,,207
9,207,1,,208
10,208,2,,208
12,213,2,,213
14,215,1,,213
15,233,1,,215
16,261,1,,233
17,263,1,,261
18,275,1,,263
19,277,1,,275
20,278,1,,277
21,283,1,,278
22,292,1,,283
23,299,1,,292
24,300,1,,299
25,301,1,,300
26,302,1,,301
27,303,1,,302
28,304,2,,303
30,305,3,,304
33,306,3,,304
36,307,3,,305
39,308,1,,305
40,309,2,,305
42,310,3,,306
45,311,7,,306
52,312,8,,306
60,313,8,,307
68,314,7,,307
75,315,5,,307
80,316,10,,308
90,317,4,,309
94,318,8,,309
102,319,14,,310
116,320,8,,310
124,321,11,,310
135,322,6,,311
141,323,5,,311
146,324,4,,311
150,325,3,,311
153,326,5,,311
158,327,1,,311
159,328,6,,311
165,329,8,,312
173,330,4,,312
177,331,2,,312
179,332,6,,312
185,333,5,,312
190,334,3,,312
193,335,2,,312
195,336,4,,312
199,337,3,,313
202,338,3,,313
205,339,2,,313
207,340,6,,313
213,341,10,,313
223,342,7,,313
230,343,8,,313
238,344,5,,313
243,345,3,,314
246,346,5,,314
251,347,5,,314
256,348,4,,314
260,349,4,,314
264,350,6,,314
270,351,4,,314
274,352,1,,315
275,353,3,,315
278,354,4,,315
282,355,3,,315
285,356,3,,315
288,357,1,,316
289,358,1,,316
290,359,2,,316
292,360,1,,316
293,361,1,,316
294,362,1,,316
295,366,1,,316
296,367,1,,316
297,368,1,,316
298,371,1,,316
,,,,317
,,,,317
,,,,317
,,,,317
,,,,318
,,,,318
,,,,318
,,,,318
,,,,318
,,,,318
,,,,318
,,,,318
,,,,319
,,,,319
,,,,319
,,,,319
,,,,319
,,,,319
,,,,319
,,,,319
,,,,319
,,,,319
,,,,319
,,,,319
,,,,319
,,,,319
,,,,320
,,,,320
,,,,320
,,,,320
,,,,320
,,,,320
,,,,320
,,,,320
,,,,321
,,,,321
,,,,321
,,,,321
,,,,321
,,,,321
,,,,321
,,,,321
,,,,321
,,,,321
,,,,321
,,,,322
,,,,322
,,,,322
,,,,322
,,,,322
,,,,322
,,,,323
,,,,323
,,,,323
,,,,323
,,,,323
,,,,324
,,,,324
,,,,324
,,,,324
,,,,325
,,,,325
,,,,325
,,,,326
,,,,326
,,,,326
,,,,326
,,,,326
,,,,327
,,,,328
,,,,328
,,,,328
,,,,328
,,,,328
,,,,328
,,,,329
,,,,329
,,,,329
,,,,329
,,,,329
,,,,329
,,,,329
,,,,329
,,,,330
,,,,330
,,,,330
,,,,330
,,,,331
,,,,331
,,,,332
,,,,332
,,,,332
,,,,332
,,,,332
,,,,332
,,,,333
,,,,333
,,,,333
,,,,333
,,,,333
,,,,334
,,,,334
,,,,334
,,,,335
,,,,335
,,,,336
,,,,336
,,,,336
,,,,336
,,,,337
,,,,337
,,,,337
,,,,338
,,,,338
,,,,338
,,,,339
,,,,339
,,,,340
,,,,340
,,,,340
,,,,340
,,,,340
,,,,340
,,,,341
,,,,341
,,,,341
,,,,341
,,,,341
,,,,341
,,,,341
,,,,341
,,,,341
,,,,341
,,,,342
,,,,342
,,,,342
,,,,342
,,,,342
,,,,342
,,,,342
,,,,343
,,,,343
,,,,343
,,,,343
,,,,343
,,,,343
,,,,343
,,,,343
,,,,344
,,,,344
,,,,344
,,,,344
,,,,344
,,,,345
,,,,345
,,,,345
,,,,346
,,,,346
,,,,346
,,,,346
,,,,346
,,,,347
,,,,347
,,,,347
,,,,347
,,,,347
,,,,348
,,,,348
,,,,348
,,,,348
,,,,349
,,,,349
,,,,349
,,,,349
,,,,350
,,,,350
,,,,350
,,,,350
,,,,350
,,,,350
,,,,351
,,,,351
,,,,351
,,,,351
,,,,352
,,,,353
,,,,353
,,,,353
,,,,354
,,,,354
,,,,354
,,,,354
,,,,355
,,,,355
,,,,355
,,,,356
,,,,356
,,,,356
,,,,357
,,,,358
,,,,359
,,,,359
,,,,360
,,,,361
,,,,362
,,,,366
,,,,367
,,,,368
,,,,371
,,,,
,,,,
