OID_,Value,Count,,129
,,,,316
,,,,316
,,,,316
,,,,316
,,,,316
,,,,316
,,,,316
,,,,316
,,,,316
,,,,316
,,,,316
,,,,316
,,,,317
,,,,317
,,,,317
,,,,317
,,,,317
,,,,318
,,,,318
,,,,318
,,,,318
,,,,318
,,,,318
,,,,318
,,,,318
,,,,318
,,,,319
,,,,319
,,,,319
,,,,319
,,,,319
,,,,319
,,,,319
,,,,319
,,,,319
,,,,320
,,,,320
,,,,320
,,,,320
,,,,320
,,,,320
,,,,320
,,,,320
,,,,320
,,,,321
,,,,321
,,,,321
,,,,321
,,,,321
,,,,321
,,,,321
,,,,321
,,,,321
,,,,322
,,,,322
,,,,322
,,,,322
,,,,322
,,,,322
,,,,322
,,,,322
,,,,322
,,,,323
,,,,323
,,,,323
,,,,323
,,,,323
,,,,323
,,,,323
,,,,324
,,,,324
,,,,324
,,,,324
,,,,324
,,,,324
,,,,324
,,,,324
,,,,324
,,,,324
,,,,325
,,,,325
,,,,325
,,,,325
,,,,325
,,,,325
,,,,325
,,,,325
,,,,325
,,,,325
,,,,325
,,,,326
,,,,326
,,,,326
,,,,326
,,,,326
,,,,327
,,,,328
,,,,329
,,,,329
,,,,329
,,,,329
,,,,329
,,,,329
,,,,329
,,,,330
,,,,330
,,,,330
,,,,331
,,,,332
,,,,332
,,,,332
,,,,333
,,,,333
,,,,333
,,,,333
,,,,333
,,,,333
,,,,334
,,,,334
,,,,334
,,,,334
,,,,335
,,,,335
,,,,335
,,,,335
,,,,336
,,,,336
,,,,336
,,,,337
,,,,337
,,,,337
,,,,337
,,,,337
,,,,337
,,,,337
,,,,337
,,,,337
,,,,338
,,,,338
,,,,338
,,,,338
,,,,338
,,,,339
,,,,339
,,,,339
,,,,339
,,,,340
,,,,340
,,,,340
,,,,340
,,,,340
,,,,340
,,,,341
,,,,341
,,,,341
,,,,341
,,,,341
,,,,342
,,,,342
,,,,342
,,,,342
,,,,342
,,,,342
,,,,342
,,,,342
,,,,343
,,,,343
,,,,343
,,,,343
,,,,343
,,,,344
,,,,344
,,,,344
,,,,344
,,,,344
,,,,345
,,,,345
,,,,345
,,,,345
,,,,345
,,,,345
,,,,345
,,,,345
,,,,345
,,,,345
,,,,345
,,,,345
,,,,346
,,,,346
,,,,346
,,,,346
,,,,346
,,,,347
,,,,347
,,,,347
,,,,347
,,,,347
,,,,348
,,,,348
,,,,348
,,,,348
,,,,348
,,,,348
,,,,348
,,,,348
,,,,348
,,,,349
,,,,349
,,,,349
,,,,349
,,,,349
,,,,349
,,,,349
,,,,350
,,,,350
,,,,350
,,,,350
,,,,350
,,,,350
,,,,351
,,,,351
,,,,351
,,,,351
,,,,351
,,,,351
,,,,352
,,,,352
,,,,353
,,,,353
,,,,353
,,,,353
,,,,353
,,,,354
,,,,354
,,,,354
,,,,354
,,,,354
,,,,354
,,,,354
,,,,355
,,,,355
,,,,355
,,,,355
,,,,355
,,,,355
,,,,355
,,,,356
,,,,356
,,,,356
,,,,356
,,,,356
,,,,358
,,,,358
,,,,358
,,,,358
,,,,359
,,,,359
,,,,360
,,,,361
,,,,361
,,,,362
,,,,363
,,,,363
,,,,363
,,,,364
,,,,364
,,,,367
,,,,368
,,,,369
,,,,373
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
